Icing_Factor,Scenario,Mode,Generations,Capped_at_30,W_Econ,W_GHG,W_Social,Land_Sensitivity,Spill_Sensitivity,Diesel_Price,Capex_Factor,Demand_Factor,Optimal_Turbines,LCOE_Nominal,LCOE_Worst_Case,LCOE_Best_Case,Pct_Wind,Emissions_Intensity,Hybrid_Total_Emissions_tCO2,Baseline_Total_Emissions_tCO2,Payback_Year
0,Weight_Correlation,Brownfield,50,No,0.3,0.6,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.3,0.7,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.3,0.7,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.3,0.7,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.3,0.7,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.001,0.6,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.001,0.6,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.001,0.6,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.001,0.6,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.1,0.5,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.1,0.5,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.1,0.5,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.1,0.5,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.2,0.4,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.2,0.4,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.2,0.4,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.2,0.4,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.3,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.3,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.3,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.3,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.5,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.5,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.5,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.5,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.4,0.6,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.4,0.6,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.4,0.6,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.4,0.6,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.5,0.001,0.5,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.5,0.001,0.5,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.5,0.001,0.5,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.5,0.001,0.5,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.5,0.1,0.4,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.5,0.1,0.4,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.5,0.1,0.4,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.5,0.1,0.4,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.5,0.2,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.5,0.2,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.5,0.2,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.5,0.2,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.5,0.3,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.5,0.3,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.5,0.3,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.5,0.3,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.5,0.4,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.5,0.4,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.5,0.4,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.5,0.4,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.5,0.5,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.5,0.5,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.5,0.5,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.5,0.5,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.6,0.001,0.4,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.6,0.001,0.4,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.6,0.001,0.4,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.6,0.001,0.4,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.6,0.1,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.6,0.1,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.6,0.1,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.6,0.1,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.6,0.2,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.6,0.2,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.6,0.2,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.6,0.2,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.6,0.3,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.6,0.3,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.6,0.3,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.6,0.3,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.6,0.4,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.6,0.4,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.6,0.4,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.6,0.4,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.7,0.001,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.7,0.001,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.7,0.001,0.3,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.7,0.001,0.3,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.7,0.1,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.7,0.1,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.7,0.1,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.7,0.1,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.7,0.2,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.7,0.2,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.7,0.2,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.7,0.2,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.7,0.3,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.7,0.3,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.7,0.3,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.7,0.3,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.8,0.001,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.8,0.001,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.8,0.001,0.2,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.8,0.001,0.2,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.8,0.1,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.8,0.1,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.8,0.1,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.8,0.1,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.8,0.2,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.8,0.2,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.8,0.2,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.8,0.2,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.9,0.001,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.9,0.001,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.9,0.001,0.1,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.9,0.001,0.1,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,0.9,0.1,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,0.9,0.1,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,0.9,0.1,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,0.9,0.1,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,Yes,1,0.001,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,Yes,1,0.001,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Weight_Correlation,Greenfield,50,No,1,0.001,0.001,0.8,0.8,0.78,1,1,5,0.1663,0.1727,0.1606,80.37,170.86,1880.57,9579.1,13.62
0,Weight_Correlation,Brownfield,50,No,1,0.001,0.001,0.8,0.8,0.78,1,1,5,0.1507,0.1572,0.145,80.37,170.86,1880.57,9579.1,11.12
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,6,0.1105,0.1161,0.1067,87.52,114.4,1195.52,9579.1,1.66
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,6,0.095,0.1005,0.0911,87.52,114.4,1195.52,9579.1,0.83
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,6,0.1105,0.1161,0.1067,87.52,114.4,1195.52,9579.1,1.66
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.1,1,6,0.095,0.1005,0.0911,87.52,114.4,1195.52,9579.1,0.83
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,5,0.1531,0.1596,0.1474,80.37,170.86,1880.57,9579.1,9.08
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,5,0.1376,0.144,0.1319,80.37,170.86,1880.57,9579.1,7.41
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,5,0.1531,0.1596,0.1474,80.37,170.86,1880.57,9579.1,9.08
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,0.774324324,1,5,0.1376,0.144,0.1319,80.37,170.86,1880.57,9579.1,7.41
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,4,0.1886,0.1988,0.1803,68.96,260.89,2972.92,9579.1,29.67
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,4,0.173,0.1832,0.1648,68.96,260.89,2972.92,9579.1,20.47
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,4,0.1886,0.1988,0.1803,68.96,260.89,2972.92,9579.1,29.67
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,1.448648649,1,4,0.173,0.1832,0.1648,68.96,260.89,2972.92,9579.1,20.47
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,4,0.22,0.2302,0.2118,68.96,260.89,2972.92,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,4,0.2045,0.2147,0.1962,68.96,260.89,2972.92,9579.1,No payback
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,4,0.22,0.2302,0.2118,68.96,260.89,2972.92,9579.1,No payback
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.122972973,1,4,0.2045,0.2147,0.1962,68.96,260.89,2972.92,9579.1,No payback
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,2.797297297,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,3.471621622,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.145945946,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,4.82027027,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,No,0.4,0.4,0.2,0.8,0.8,0.78,5.494594595,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
0,Capex_Sweep,Greenfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,6.168918919,1,0,0.22,0.2299,0.211,0,805.36,9579.1,9579.1,No payback
0,Capex_Sweep,Brownfield,50,Yes,0.4,0.4,0.2,0.8,0.8,0.78,6.168918919,1,0,0.2044,0.2144,0.1955,0,805.36,9579.1,9579.1,0
